, where, what, value
5853, GPU[1].SA[15].L1VCache[3], read-miss, 5976.000000000000
5854, GPU[1].SA[15].L1VCache[3], read-mshr-hit, 0.000000000000
5855, GPU[1].SA[15].L1VCache[3], write-hit, 0.000000000000
5856, GPU[1].SA[15].L1VCache[3], write-miss, 3825.000000000000
5857, GPU[1].SA[15].L1VCache[3], write-mshr-hit, 0.000000000000
5858, GPU[1].SA[0].L1SCache, read-hit, 822.000000000000
5859, GPU[1].SA[0].L1SCache, read-miss, 2.000000000000
5860, GPU[1].SA[0].L1SCache, read-mshr-hit, 0.000000000000
5861, GPU[1].SA[0].L1SCache, write-hit, 0.000000000000
5862, GPU[1].SA[0].L1SCache, write-miss, 0.000000000000
5863, GPU[1].SA[0].L1SCache, write-mshr-hit, 0.000000000000
5864, GPU[1].SA[1].L1SCache, read-hit, 808.000000000000
5865, GPU[1].SA[1].L1SCache, read-miss, 2.000000000000
5866, GPU[1].SA[1].L1SCache, read-mshr-hit, 0.000000000000
5867, GPU[1].SA[1].L1SCache, write-hit, 0.000000000000
5868, GPU[1].SA[1].L1SCache, write-miss, 0.000000000000
5869, GPU[1].SA[1].L1SCache, write-mshr-hit, 0.000000000000
5870, GPU[1].SA[2].L1SCache, read-hit, 792.000000000000
5871, GPU[1].SA[2].L1SCache, read-miss, 2.000000000000
5872, GPU[1].SA[2].L1SCache, read-mshr-hit, 0.000000000000
5873, GPU[1].SA[2].L1SCache, write-hit, 0.000000000000
5874, GPU[1].SA[2].L1SCache, write-miss, 0.000000000000
5875, GPU[1].SA[2].L1SCache, write-mshr-hit, 0.000000000000
5876, GPU[1].SA[3].L1SCache, read-hit, 776.000000000000
5877, GPU[1].SA[3].L1SCache, read-miss, 2.000000000000
5878, GPU[1].SA[3].L1SCache, read-mshr-hit, 0.000000000000
5879, GPU[1].SA[3].L1SCache, write-hit, 0.000000000000
5880, GPU[1].SA[3].L1SCache, write-miss, 0.000000000000
5881, GPU[1].SA[3].L1SCache, write-mshr-hit, 0.000000000000
5882, GPU[1].SA[4].L1SCache, read-hit, 804.000000000000
5883, GPU[1].SA[4].L1SCache, read-miss, 2.000000000000
5884, GPU[1].SA[4].L1SCache, read-mshr-hit, 0.000000000000
5885, GPU[1].SA[4].L1SCache, write-hit, 0.000000000000
5886, GPU[1].SA[4].L1SCache, write-miss, 0.000000000000
5887, GPU[1].SA[4].L1SCache, write-mshr-hit, 0.000000000000
5888, GPU[1].SA[5].L1SCache, read-hit, 728.000000000000
5889, GPU[1].SA[5].L1SCache, read-miss, 2.000000000000
5890, GPU[1].SA[5].L1SCache, read-mshr-hit, 0.000000000000
5891, GPU[1].SA[5].L1SCache, write-hit, 0.000000000000
5892, GPU[1].SA[5].L1SCache, write-miss, 0.000000000000
5893, GPU[1].SA[5].L1SCache, write-mshr-hit, 0.000000000000
5894, GPU[1].SA[6].L1SCache, read-hit, 784.000000000000
5895, GPU[1].SA[6].L1SCache, read-miss, 2.000000000000
5896, GPU[1].SA[6].L1SCache, read-mshr-hit, 0.000000000000
5897, GPU[1].SA[6].L1SCache, write-hit, 0.000000000000
5898, GPU[1].SA[6].L1SCache, write-miss, 0.000000000000
5899, GPU[1].SA[6].L1SCache, write-mshr-hit, 0.000000000000
5900, GPU[1].SA[7].L1SCache, read-hit, 824.000000000000
5901, GPU[1].SA[7].L1SCache, read-miss, 2.000000000000
5902, GPU[1].SA[7].L1SCache, read-mshr-hit, 0.000000000000
5903, GPU[1].SA[7].L1SCache, write-hit, 0.000000000000
5904, GPU[1].SA[7].L1SCache, write-miss, 0.000000000000
5905, GPU[1].SA[7].L1SCache, write-mshr-hit, 0.000000000000
5906, GPU[1].SA[8].L1SCache, read-hit, 792.000000000000
5907, GPU[1].SA[8].L1SCache, read-miss, 2.000000000000
5908, GPU[1].SA[8].L1SCache, read-mshr-hit, 0.000000000000
5909, GPU[1].SA[8].L1SCache, write-hit, 0.000000000000
5910, GPU[1].SA[8].L1SCache, write-miss, 0.000000000000
5911, GPU[1].SA[8].L1SCache, write-mshr-hit, 0.000000000000
5912, GPU[1].SA[9].L1SCache, read-hit, 816.000000000000
5913, GPU[1].SA[9].L1SCache, read-miss, 2.000000000000
5914, GPU[1].SA[9].L1SCache, read-mshr-hit, 0.000000000000
5915, GPU[1].SA[9].L1SCache, write-hit, 0.000000000000
5916, GPU[1].SA[9].L1SCache, write-miss, 0.000000000000
5917, GPU[1].SA[9].L1SCache, write-mshr-hit, 0.000000000000
5918, GPU[1].SA[10].L1SCache, read-hit, 812.000000000000
5919, GPU[1].SA[10].L1SCache, read-miss, 2.000000000000
5920, GPU[1].SA[10].L1SCache, read-mshr-hit, 0.000000000000
5921, GPU[1].SA[10].L1SCache, write-hit, 0.000000000000
5922, GPU[1].SA[10].L1SCache, write-miss, 0.000000000000
5923, GPU[1].SA[10].L1SCache, write-mshr-hit, 0.000000000000
5924, GPU[1].SA[11].L1SCache, read-hit, 800.000000000000
5925, GPU[1].SA[11].L1SCache, read-miss, 2.000000000000
5926, GPU[1].SA[11].L1SCache, read-mshr-hit, 0.000000000000
5927, GPU[1].SA[11].L1SCache, write-hit, 0.000000000000
5928, GPU[1].SA[11].L1SCache, write-miss, 0.000000000000
5929, GPU[1].SA[11].L1SCache, write-mshr-hit, 0.000000000000
5930, GPU[1].SA[12].L1SCache, read-hit, 748.000000000000
5931, GPU[1].SA[12].L1SCache, read-miss, 2.000000000000
5932, GPU[1].SA[12].L1SCache, read-mshr-hit, 0.000000000000
5933, GPU[1].SA[12].L1SCache, write-hit, 0.000000000000
5934, GPU[1].SA[12].L1SCache, write-miss, 0.000000000000
5935, GPU[1].SA[12].L1SCache, write-mshr-hit, 0.000000000000
5936, GPU[1].SA[13].L1SCache, read-hit, 812.000000000000
5937, GPU[1].SA[13].L1SCache, read-miss, 2.000000000000
5938, GPU[1].SA[13].L1SCache, read-mshr-hit, 0.000000000000
5939, GPU[1].SA[13].L1SCache, write-hit, 0.000000000000
5940, GPU[1].SA[13].L1SCache, write-miss, 0.000000000000
5941, GPU[1].SA[13].L1SCache, write-mshr-hit, 0.000000000000
5942, GPU[1].SA[14].L1SCache, read-hit, 780.000000000000
5943, GPU[1].SA[14].L1SCache, read-miss, 2.000000000000
5944, GPU[1].SA[14].L1SCache, read-mshr-hit, 0.000000000000
5945, GPU[1].SA[14].L1SCache, write-hit, 0.000000000000
5946, GPU[1].SA[14].L1SCache, write-miss, 0.000000000000
5947, GPU[1].SA[14].L1SCache, write-mshr-hit, 0.000000000000
5948, GPU[1].SA[15].L1SCache, read-hit, 860.000000000000
5949, GPU[1].SA[15].L1SCache, read-miss, 2.000000000000
5950, GPU[1].SA[15].L1SCache, read-mshr-hit, 0.000000000000
5951, GPU[1].SA[15].L1SCache, write-hit, 0.000000000000
5952, GPU[1].SA[15].L1SCache, write-miss, 0.000000000000
5953, GPU[1].SA[15].L1SCache, write-mshr-hit, 0.000000000000
5954, GPU[1].SA[0].L1ICache, read-hit, 18204.000000000000
5955, GPU[1].SA[0].L1ICache, read-miss, 80.000000000000
5956, GPU[1].SA[0].L1ICache, read-mshr-hit, 0.000000000000
5957, GPU[1].SA[0].L1ICache, write-hit, 0.000000000000
5958, GPU[1].SA[0].L1ICache, write-miss, 0.000000000000
5959, GPU[1].SA[0].L1ICache, write-mshr-hit, 0.000000000000
5960, GPU[1].SA[1].L1ICache, read-hit, 17835.000000000000
5961, GPU[1].SA[1].L1ICache, read-miss, 80.000000000000
5962, GPU[1].SA[1].L1ICache, read-mshr-hit, 0.000000000000
5963, GPU[1].SA[1].L1ICache, write-hit, 0.000000000000
5964, GPU[1].SA[1].L1ICache, write-miss, 0.000000000000
5965, GPU[1].SA[1].L1ICache, write-mshr-hit, 0.000000000000
5966, GPU[1].SA[2].L1ICache, read-hit, 17625.000000000000
5967, GPU[1].SA[2].L1ICache, read-miss, 80.000000000000
5968, GPU[1].SA[2].L1ICache, read-mshr-hit, 0.000000000000
5969, GPU[1].SA[2].L1ICache, write-hit, 0.000000000000
5970, GPU[1].SA[2].L1ICache, write-miss, 0.000000000000
5971, GPU[1].SA[2].L1ICache, write-mshr-hit, 0.000000000000
5972, GPU[1].SA[3].L1ICache, read-hit, 16999.000000000000
5973, GPU[1].SA[3].L1ICache, read-miss, 80.000000000000
5974, GPU[1].SA[3].L1ICache, read-mshr-hit, 0.000000000000
5975, GPU[1].SA[3].L1ICache, write-hit, 0.000000000000
5976, GPU[1].SA[3].L1ICache, write-miss, 0.000000000000
5977, GPU[1].SA[3].L1ICache, write-mshr-hit, 0.000000000000
5978, GPU[1].SA[4].L1ICache, read-hit, 18394.000000000000
5979, GPU[1].SA[4].L1ICache, read-miss, 80.000000000000
5980, GPU[1].SA[4].L1ICache, read-mshr-hit, 0.000000000000
5981, GPU[1].SA[4].L1ICache, write-hit, 0.000000000000
5982, GPU[1].SA[4].L1ICache, write-miss, 0.000000000000
5983, GPU[1].SA[4].L1ICache, write-mshr-hit, 0.000000000000
5984, GPU[1].SA[5].L1ICache, read-hit, 16818.000000000000
5985, GPU[1].SA[5].L1ICache, read-miss, 80.000000000000
5986, GPU[1].SA[5].L1ICache, read-mshr-hit, 0.000000000000
5987, GPU[1].SA[5].L1ICache, write-hit, 0.000000000000
5988, GPU[1].SA[5].L1ICache, write-miss, 0.000000000000
5989, GPU[1].SA[5].L1ICache, write-mshr-hit, 0.000000000000
5990, GPU[1].SA[6].L1ICache, read-hit, 17198.000000000000
5991, GPU[1].SA[6].L1ICache, read-miss, 80.000000000000
5992, GPU[1].SA[6].L1ICache, read-mshr-hit, 0.000000000000
5993, GPU[1].SA[6].L1ICache, write-hit, 0.000000000000
5994, GPU[1].SA[6].L1ICache, write-miss, 0.000000000000
5995, GPU[1].SA[6].L1ICache, write-mshr-hit, 0.000000000000
5996, GPU[1].SA[7].L1ICache, read-hit, 17708.000000000000
5997, GPU[1].SA[7].L1ICache, read-miss, 80.000000000000
5998, GPU[1].SA[7].L1ICache, read-mshr-hit, 0.000000000000
5999, GPU[1].SA[7].L1ICache, write-hit, 0.000000000000
6000, GPU[1].SA[7].L1ICache, write-miss, 0.000000000000
6001, GPU[1].SA[7].L1ICache, write-mshr-hit, 0.000000000000
6002, GPU[1].SA[8].L1ICache, read-hit, 17432.000000000000
6003, GPU[1].SA[8].L1ICache, read-miss, 80.000000000000
6004, GPU[1].SA[8].L1ICache, read-mshr-hit, 0.000000000000
6005, GPU[1].SA[8].L1ICache, write-hit, 0.000000000000
6006, GPU[1].SA[8].L1ICache, write-miss, 0.000000000000
6007, GPU[1].SA[8].L1ICache, write-mshr-hit, 0.000000000000
6008, GPU[1].SA[9].L1ICache, read-hit, 18267.000000000000
6009, GPU[1].SA[9].L1ICache, read-miss, 80.000000000000
6010, GPU[1].SA[9].L1ICache, read-mshr-hit, 0.000000000000
6011, GPU[1].SA[9].L1ICache, write-hit, 0.000000000000
6012, GPU[1].SA[9].L1ICache, write-miss, 0.000000000000
6013, GPU[1].SA[9].L1ICache, write-mshr-hit, 0.000000000000
6014, GPU[1].SA[10].L1ICache, read-hit, 17978.000000000000
6015, GPU[1].SA[10].L1ICache, read-miss, 80.000000000000
6016, GPU[1].SA[10].L1ICache, read-mshr-hit, 0.000000000000
6017, GPU[1].SA[10].L1ICache, write-hit, 0.000000000000
6018, GPU[1].SA[10].L1ICache, write-miss, 0.000000000000
6019, GPU[1].SA[10].L1ICache, write-mshr-hit, 0.000000000000
6020, GPU[1].SA[11].L1ICache, read-hit, 18094.000000000000
6021, GPU[1].SA[11].L1ICache, read-miss, 80.000000000000
6022, GPU[1].SA[11].L1ICache, read-mshr-hit, 0.000000000000
6023, GPU[1].SA[11].L1ICache, write-hit, 0.000000000000
6024, GPU[1].SA[11].L1ICache, write-miss, 0.000000000000
6025, GPU[1].SA[11].L1ICache, write-mshr-hit, 0.000000000000
6026, GPU[1].SA[12].L1ICache, read-hit, 16848.000000000000
6027, GPU[1].SA[12].L1ICache, read-miss, 80.000000000000
6028, GPU[1].SA[12].L1ICache, read-mshr-hit, 0.000000000000
6029, GPU[1].SA[12].L1ICache, write-hit, 0.000000000000
6030, GPU[1].SA[12].L1ICache, write-miss, 0.000000000000
6031, GPU[1].SA[12].L1ICache, write-mshr-hit, 0.000000000000
6032, GPU[1].SA[13].L1ICache, read-hit, 17950.000000000000
6033, GPU[1].SA[13].L1ICache, read-miss, 80.000000000000
6034, GPU[1].SA[13].L1ICache, read-mshr-hit, 0.000000000000
6035, GPU[1].SA[13].L1ICache, write-hit, 0.000000000000
6036, GPU[1].SA[13].L1ICache, write-miss, 0.000000000000
6037, GPU[1].SA[13].L1ICache, write-mshr-hit, 0.000000000000
6038, GPU[1].SA[14].L1ICache, read-hit, 17042.000000000000
6039, GPU[1].SA[14].L1ICache, read-miss, 80.000000000000
6040, GPU[1].SA[14].L1ICache, read-mshr-hit, 0.000000000000
6041, GPU[1].SA[14].L1ICache, write-hit, 0.000000000000
6042, GPU[1].SA[14].L1ICache, write-miss, 0.000000000000
6043, GPU[1].SA[14].L1ICache, write-mshr-hit, 0.000000000000
6044, GPU[1].SA[15].L1ICache, read-hit, 18221.000000000000
6045, GPU[1].SA[15].L1ICache, read-miss, 80.000000000000
6046, GPU[1].SA[15].L1ICache, read-mshr-hit, 0.000000000000
6047, GPU[1].SA[15].L1ICache, write-hit, 0.000000000000
6048, GPU[1].SA[15].L1ICache, write-miss, 0.000000000000
6049, GPU[1].SA[15].L1ICache, write-mshr-hit, 0.000000000000
6050, GPU[1].L2[0], read-hit, 11491.000000000000
6051, GPU[1].L2[0], read-miss, 14937.000000000000
6052, GPU[1].L2[0], read-mshr-hit, 0.000000000000
6053, GPU[1].L2[0], write-hit, 1630.000000000000
6054, GPU[1].L2[0], write-miss, 13617.000000000000
6055, GPU[1].L2[0], write-mshr-hit, 0.000000000000
6056, GPU[1].L2[1], read-hit, 8996.000000000000
6057, GPU[1].L2[1], read-miss, 15124.000000000000
6058, GPU[1].L2[1], read-mshr-hit, 0.000000000000
6059, GPU[1].L2[1], write-hit, 1766.000000000000
6060, GPU[1].L2[1], write-miss, 13408.000000000000
6061, GPU[1].L2[1], write-mshr-hit, 0.000000000000
6062, GPU[1].L2[2], read-hit, 11237.000000000000
6063, GPU[1].L2[2], read-miss, 14883.000000000000
6064, GPU[1].L2[2], read-mshr-hit, 0.000000000000
6065, GPU[1].L2[2], write-hit, 1890.000000000000
6066, GPU[1].L2[2], write-miss, 13291.000000000000
6067, GPU[1].L2[2], write-mshr-hit, 0.000000000000
6068, GPU[1].L2[3], read-hit, 8500.000000000000
6069, GPU[1].L2[3], read-miss, 15445.000000000000
6070, GPU[1].L2[3], read-mshr-hit, 0.000000000000
6071, GPU[1].L2[3], write-hit, 1977.000000000000
6072, GPU[1].L2[3], write-miss, 13269.000000000000
6073, GPU[1].L2[3], write-mshr-hit, 0.000000000000
6074, GPU[1].L2[4], read-hit, 10796.000000000000
6075, GPU[1].L2[4], read-miss, 15242.000000000000
6076, GPU[1].L2[4], read-mshr-hit, 0.000000000000
6077, GPU[1].L2[4], write-hit, 1999.000000000000
6078, GPU[1].L2[4], write-miss, 13350.000000000000
6079, GPU[1].L2[4], write-mshr-hit, 0.000000000000
6080, GPU[1].L2[5], read-hit, 8327.000000000000
6081, GPU[1].L2[5], read-miss, 15762.000000000000
6082, GPU[1].L2[5], read-mshr-hit, 0.000000000000
6083, GPU[1].L2[5], write-hit, 1913.000000000000
6084, GPU[1].L2[5], write-miss, 13502.000000000000
6085, GPU[1].L2[5], write-mshr-hit, 0.000000000000
6086, GPU[1].L2[6], read-hit, 10839.000000000000
6087, GPU[1].L2[6], read-miss, 15263.000000000000
6088, GPU[1].L2[6], read-mshr-hit, 0.000000000000
6089, GPU[1].L2[6], write-hit, 1814.000000000000
6090, GPU[1].L2[6], write-miss, 13684.000000000000
6091, GPU[1].L2[6], write-mshr-hit, 0.000000000000
6092, GPU[1].L2[7], read-hit, 8687.000000000000
6093, GPU[1].L2[7], read-miss, 15408.000000000000
6094, GPU[1].L2[7], read-mshr-hit, 0.000000000000
6095, GPU[1].L2[7], write-hit, 1708.000000000000
6096, GPU[1].L2[7], write-miss, 13804.000000000000
6097, GPU[1].L2[7], write-mshr-hit, 0.000000000000
6098, GPU[1].L2[8], read-hit, 11324.000000000000
6099, GPU[1].L2[8], read-miss, 15015.000000000000
6100, GPU[1].L2[8], read-mshr-hit, 0.000000000000
6101, GPU[1].L2[8], write-hit, 1649.000000000000
6102, GPU[1].L2[8], write-miss, 13788.000000000000
6103, GPU[1].L2[8], write-mshr-hit, 0.000000000000
6104, GPU[1].L2[9], read-hit, 9065.000000000000
6105, GPU[1].L2[9], read-miss, 15203.000000000000
6106, GPU[1].L2[9], read-mshr-hit, 0.000000000000
6107, GPU[1].L2[9], write-hit, 1683.000000000000
6108, GPU[1].L2[9], write-miss, 13632.000000000000
6109, GPU[1].L2[9], write-mshr-hit, 0.000000000000
6110, GPU[1].L2[10], read-hit, 11354.000000000000
6111, GPU[1].L2[10], read-miss, 14901.000000000000
6112, GPU[1].L2[10], read-mshr-hit, 0.000000000000
6113, GPU[1].L2[10], write-hit, 1854.000000000000
6114, GPU[1].L2[10], write-miss, 13453.000000000000
6115, GPU[1].L2[10], write-mshr-hit, 0.000000000000
6116, GPU[1].L2[11], read-hit, 8631.000000000000
6117, GPU[1].L2[11], read-miss, 15413.000000000000
6118, GPU[1].L2[11], read-mshr-hit, 0.000000000000
6119, GPU[1].L2[11], write-hit, 1936.000000000000
6120, GPU[1].L2[11], write-miss, 13402.000000000000
6121, GPU[1].L2[11], write-mshr-hit, 0.000000000000
6122, GPU[1].L2[12], read-hit, 11035.000000000000
6123, GPU[1].L2[12], read-miss, 15170.000000000000
6124, GPU[1].L2[12], read-mshr-hit, 0.000000000000
6125, GPU[1].L2[12], write-hit, 1980.000000000000
6126, GPU[1].L2[12], write-miss, 13426.000000000000
6127, GPU[1].L2[12], write-mshr-hit, 0.000000000000
6128, GPU[1].L2[13], read-hit, 8432.000000000000
6129, GPU[1].L2[13], read-miss, 15671.000000000000
6130, GPU[1].L2[13], read-mshr-hit, 0.000000000000
6131, GPU[1].L2[13], write-hit, 1944.000000000000
6132, GPU[1].L2[13], write-miss, 13481.000000000000
6133, GPU[1].L2[13], write-mshr-hit, 0.000000000000
6134, GPU[1].L2[14], read-hit, 10882.000000000000
6135, GPU[1].L2[14], read-miss, 15238.000000000000
6136, GPU[1].L2[14], read-mshr-hit, 0.000000000000
6137, GPU[1].L2[14], write-hit, 1757.000000000000
6138, GPU[1].L2[14], write-miss, 13673.000000000000
6139, GPU[1].L2[14], write-mshr-hit, 0.000000000000
6140, GPU[1].L2[15], read-hit, 8563.000000000000
6141, GPU[1].L2[15], read-miss, 15457.000000000000
6142, GPU[1].L2[15], read-mshr-hit, 0.000000000000
6143, GPU[1].L2[15], write-hit, 1572.000000000000
6144, GPU[1].L2[15], write-miss, 13826.000000000000
6145, GPU[1].L2[15], write-mshr-hit, 0.000000000000
6146, GPU[2].SA[0].L1VCache[0], read-hit, 127.000000000000
6147, GPU[2].SA[0].L1VCache[0], read-miss, 6028.000000000000
6148, GPU[2].SA[0].L1VCache[0], read-mshr-hit, 0.000000000000
6149, GPU[2].SA[0].L1VCache[0], write-hit, 0.000000000000
6150, GPU[2].SA[0].L1VCache[0], write-miss, 3700.000000000000
6151, GPU[2].SA[0].L1VCache[0], write-mshr-hit, 0.000000000000
6152, GPU[2].SA[0].L1VCache[1], read-hit, 118.000000000000
6153, GPU[2].SA[0].L1VCache[1], read-miss, 5950.000000000000
6154, GPU[2].SA[0].L1VCache[1], read-mshr-hit, 0.000000000000
6155, GPU[2].SA[0].L1VCache[1], write-hit, 0.000000000000
6156, GPU[2].SA[0].L1VCache[1], write-miss, 2989.000000000000
6157, GPU[2].SA[0].L1VCache[1], write-mshr-hit, 0.000000000000
6158, GPU[2].SA[0].L1VCache[2], read-hit, 188.000000000000
6159, GPU[2].SA[0].L1VCache[2], read-miss, 5907.000000000000
6160, GPU[2].SA[0].L1VCache[2], read-mshr-hit, 0.000000000000
6161, GPU[2].SA[0].L1VCache[2], write-hit, 0.000000000000
6162, GPU[2].SA[0].L1VCache[2], write-miss, 3538.000000000000
6163, GPU[2].SA[0].L1VCache[2], write-mshr-hit, 0.000000000000
6164, GPU[2].SA[0].L1VCache[3], read-hit, 162.000000000000
6165, GPU[2].SA[0].L1VCache[3], read-miss, 7451.000000000000
6166, GPU[2].SA[0].L1VCache[3], read-mshr-hit, 0.000000000000
6167, GPU[2].SA[0].L1VCache[3], write-hit, 0.000000000000
6168, GPU[2].SA[0].L1VCache[3], write-miss, 3993.000000000000
6169, GPU[2].SA[0].L1VCache[3], write-mshr-hit, 0.000000000000
6170, GPU[2].SA[1].L1VCache[0], read-hit, 156.000000000000
6171, GPU[2].SA[1].L1VCache[0], read-miss, 7463.000000000000
6172, GPU[2].SA[1].L1VCache[0], read-mshr-hit, 0.000000000000
6173, GPU[2].SA[1].L1VCache[0], write-hit, 0.000000000000
6174, GPU[2].SA[1].L1VCache[0], write-miss, 4572.000000000000
6175, GPU[2].SA[1].L1VCache[0], write-mshr-hit, 0.000000000000
6176, GPU[2].SA[1].L1VCache[1], read-hit, 170.000000000000
6177, GPU[2].SA[1].L1VCache[1], read-miss, 5996.000000000000
6178, GPU[2].SA[1].L1VCache[1], read-mshr-hit, 0.000000000000
6179, GPU[2].SA[1].L1VCache[1], write-hit, 0.000000000000
6180, GPU[2].SA[1].L1VCache[1], write-miss, 3770.000000000000
6181, GPU[2].SA[1].L1VCache[1], write-mshr-hit, 0.000000000000
6182, GPU[2].SA[1].L1VCache[2], read-hit, 135.000000000000
6183, GPU[2].SA[1].L1VCache[2], read-miss, 6102.000000000000
6184, GPU[2].SA[1].L1VCache[2], read-mshr-hit, 0.000000000000
6185, GPU[2].SA[1].L1VCache[2], write-hit, 0.000000000000
6186, GPU[2].SA[1].L1VCache[2], write-miss, 3825.000000000000
6187, GPU[2].SA[1].L1VCache[2], write-mshr-hit, 0.000000000000
6188, GPU[2].SA[1].L1VCache[3], read-hit, 169.000000000000
6189, GPU[2].SA[1].L1VCache[3], read-miss, 7330.000000000000
6190, GPU[2].SA[1].L1VCache[3], read-mshr-hit, 0.000000000000
6191, GPU[2].SA[1].L1VCache[3], write-hit, 0.000000000000
6192, GPU[2].SA[1].L1VCache[3], write-miss, 3840.000000000000
6193, GPU[2].SA[1].L1VCache[3], write-mshr-hit, 0.000000000000
6194, GPU[2].SA[2].L1VCache[0], read-hit, 187.000000000000
6195, GPU[2].SA[2].L1VCache[0], read-miss, 6480.000000000000
6196, GPU[2].SA[2].L1VCache[0], read-mshr-hit, 0.000000000000
6197, GPU[2].SA[2].L1VCache[0], write-hit, 0.000000000000
6198, GPU[2].SA[2].L1VCache[0], write-miss, 3840.000000000000
6199, GPU[2].SA[2].L1VCache[0], write-mshr-hit, 0.000000000000
6200, GPU[2].SA[2].L1VCache[1], read-hit, 160.000000000000
6201, GPU[2].SA[2].L1VCache[1], read-miss, 5931.000000000000
6202, GPU[2].SA[2].L1VCache[1], read-mshr-hit, 0.000000000000
6203, GPU[2].SA[2].L1VCache[1], write-hit, 0.000000000000
6204, GPU[2].SA[2].L1VCache[1], write-miss, 3202.000000000000
6205, GPU[2].SA[2].L1VCache[1], write-mshr-hit, 0.000000000000
6206, GPU[2].SA[2].L1VCache[2], read-hit, 193.000000000000
6207, GPU[2].SA[2].L1VCache[2], read-miss, 6169.000000000000
6208, GPU[2].SA[2].L1VCache[2], read-mshr-hit, 0.000000000000
6209, GPU[2].SA[2].L1VCache[2], write-hit, 0.000000000000
6210, GPU[2].SA[2].L1VCache[2], write-miss, 3840.000000000000
6211, GPU[2].SA[2].L1VCache[2], write-mshr-hit, 0.000000000000
6212, GPU[2].SA[2].L1VCache[3], read-hit, 198.000000000000
6213, GPU[2].SA[2].L1VCache[3], read-miss, 7419.000000000000
6214, GPU[2].SA[2].L1VCache[3], read-mshr-hit, 0.000000000000
6215, GPU[2].SA[2].L1VCache[3], write-hit, 0.000000000000
6216, GPU[2].SA[2].L1VCache[3], write-miss, 4190.000000000000
6217, GPU[2].SA[2].L1VCache[3], write-mshr-hit, 0.000000000000
6218, GPU[2].SA[3].L1VCache[0], read-hit, 180.000000000000
6219, GPU[2].SA[3].L1VCache[0], read-miss, 6124.000000000000
6220, GPU[2].SA[3].L1VCache[0], read-mshr-hit, 0.000000000000
6221, GPU[2].SA[3].L1VCache[0], write-hit, 0.000000000000
6222, GPU[2].SA[3].L1VCache[0], write-miss, 3830.000000000000
6223, GPU[2].SA[3].L1VCache[0], write-mshr-hit, 0.000000000000
6224, GPU[2].SA[3].L1VCache[1], read-hit, 146.000000000000
6225, GPU[2].SA[3].L1VCache[1], read-miss, 5996.000000000000
6226, GPU[2].SA[3].L1VCache[1], read-mshr-hit, 0.000000000000
6227, GPU[2].SA[3].L1VCache[1], write-hit, 0.000000000000
6228, GPU[2].SA[3].L1VCache[1], write-miss, 3725.000000000000
6229, GPU[2].SA[3].L1VCache[1], write-mshr-hit, 0.000000000000
6230, GPU[2].SA[3].L1VCache[2], read-hit, 170.000000000000
6231, GPU[2].SA[3].L1VCache[2], read-miss, 5897.000000000000
6232, GPU[2].SA[3].L1VCache[2], read-mshr-hit, 0.000000000000
6233, GPU[2].SA[3].L1VCache[2], write-hit, 0.000000000000
6234, GPU[2].SA[3].L1VCache[2], write-miss, 2910.000000000000
6235, GPU[2].SA[3].L1VCache[2], write-mshr-hit, 0.000000000000
6236, GPU[2].SA[3].L1VCache[3], read-hit, 156.000000000000
6237, GPU[2].SA[3].L1VCache[3], read-miss, 5941.000000000000
6238, GPU[2].SA[3].L1VCache[3], read-mshr-hit, 0.000000000000
6239, GPU[2].SA[3].L1VCache[3], write-hit, 0.000000000000
6240, GPU[2].SA[3].L1VCache[3], write-miss, 3677.000000000000
6241, GPU[2].SA[3].L1VCache[3], write-mshr-hit, 0.000000000000
6242, GPU[2].SA[4].L1VCache[0], read-hit, 215.000000000000
6243, GPU[2].SA[4].L1VCache[0], read-miss, 7371.000000000000
6244, GPU[2].SA[4].L1VCache[0], read-mshr-hit, 0.000000000000
6245, GPU[2].SA[4].L1VCache[0], write-hit, 0.000000000000
6246, GPU[2].SA[4].L1VCache[0], write-miss, 3903.000000000000
6247, GPU[2].SA[4].L1VCache[0], write-mshr-hit, 0.000000000000
6248, GPU[2].SA[4].L1VCache[1], read-hit, 148.000000000000
6249, GPU[2].SA[4].L1VCache[1], read-miss, 5945.000000000000
6250, GPU[2].SA[4].L1VCache[1], read-mshr-hit, 0.000000000000
6251, GPU[2].SA[4].L1VCache[1], write-hit, 0.000000000000
6252, GPU[2].SA[4].L1VCache[1], write-miss, 3517.000000000000
6253, GPU[2].SA[4].L1VCache[1], write-mshr-hit, 0.000000000000
6254, GPU[2].SA[4].L1VCache[2], read-hit, 148.000000000000
6255, GPU[2].SA[4].L1VCache[2], read-miss, 5852.000000000000
6256, GPU[2].SA[4].L1VCache[2], read-mshr-hit, 0.000000000000
6257, GPU[2].SA[4].L1VCache[2], write-hit, 0.000000000000
6258, GPU[2].SA[4].L1VCache[2], write-miss, 2880.000000000000
6259, GPU[2].SA[4].L1VCache[2], write-mshr-hit, 0.000000000000
6260, GPU[2].SA[4].L1VCache[3], read-hit, 156.000000000000
6261, GPU[2].SA[4].L1VCache[3], read-miss, 6173.000000000000
6262, GPU[2].SA[4].L1VCache[3], read-mshr-hit, 0.000000000000
6263, GPU[2].SA[4].L1VCache[3], write-hit, 0.000000000000
6264, GPU[2].SA[4].L1VCache[3], write-miss, 3840.000000000000
6265, GPU[2].SA[4].L1VCache[3], write-mshr-hit, 0.000000000000
